sample,pct_missing,miss_flag,mahal_dist,pca_flag,sample_median,mad_deviation,mad_flag,n_flags,consensus_outlier
S25D_T1,4.758128469468676,FALSE,0.539376511801043,FALSE,20.78755906370152,0.08511656797255895,FALSE,0,FALSE
S25D_T2,10.70578905630452,FALSE,0.538208590699829,FALSE,21.029180040107,0.15650440843292301,FALSE,0,FALSE
S25E_T1,10.586835844567803,FALSE,0.5091510342154923,FALSE,21.0492642768302,0.17658864515612294,FALSE,0,FALSE
S25E_T2,2.775574940523394,FALSE,1.0833987202552526,FALSE,20.6408533413643,0.23182229030977908,FALSE,0,FALSE
S26D_T1,12.886597938144329,FALSE,11.207304272446361,FALSE,20.63644141886924,0.23623421280483825,FALSE,0,FALSE
S26D_T2,7.295796986518637,FALSE,1.3455744693652874,FALSE,20.834586982458816,0.03808864921526123,FALSE,0,FALSE
S26E_T1,15.463917525773196,FALSE,16.56586018957278,TRUE,20.623096713366976,0.2495789183071011,FALSE,1,FALSE
S26E_T2,13.402061855670103,FALSE,5.972435919962247,FALSE,20.995072201914876,0.12239657024079875,FALSE,0,FALSE
S27D_T1,6.304520222045995,FALSE,8.262023295172677,FALSE,20.406654490182685,0.4660211414913924,FALSE,0,FALSE
S27D_T2,9.555908009516257,FALSE,3.7020170136643875,FALSE,20.75531874471416,0.11735688695991797,FALSE,0,FALSE
S27E_T1,6.621728786677241,FALSE,1.0736037692051372,FALSE,20.59149404082439,0.2811815908496875,FALSE,0,FALSE
S27E_T2,2.4583663758921492,FALSE,1.9720197235279582,FALSE,20.57772478528537,0.2949508463887085,FALSE,0,FALSE
S28D_T1,7.613005551149881,FALSE,21.15294066674905,TRUE,21.351105479949148,0.47842984827506996,FALSE,1,FALSE
S28D_T2,10.904044409199049,FALSE,2.679039921167516,FALSE,20.887625965393624,0.014950333719546904,FALSE,0,FALSE
S28E_T1,15.226011102299761,FALSE,2.595344963944242,FALSE,21.148796569957106,0.27612093828302875,FALSE,0,FALSE
S28E_T2,11.498810467882633,FALSE,1.491901777354372,FALSE,21.029180040107,0.15650440843292301,FALSE,0,FALSE
S29D_T1,13.877874702616971,FALSE,2.0894449358144076,FALSE,21.10789198032513,0.23521634865105412,FALSE,0,FALSE
S29D_T2,8.723235527359238,FALSE,0.07886979157338184,FALSE,21.008812251998197,0.13613662032411966,FALSE,0,FALSE
S29E_T1,8.24742268041237,FALSE,0.4611266947351248,FALSE,21.015633514629016,0.1429578829549385,FALSE,0,FALSE
S29E_T2,4.599524187153054,FALSE,0.7936283651726381,FALSE,20.883898064860674,0.011222433186595993,FALSE,0,FALSE
S2D_T1,10.547184773988898,FALSE,1.2502923436298814,FALSE,21.123759912059562,0.25108428038548425,FALSE,0,FALSE
S2D_T2,7.652656621728787,FALSE,3.00170317989529,FALSE,21.0492642768302,0.17658864515612294,FALSE,0,FALSE
S2E_T1,16.05868358445678,FALSE,2.541821226185316,FALSE,21.44253099481025,0.569855363136174,FALSE,0,FALSE
S2E_T2,1.9429024583663759,FALSE,1.808727619881643,FALSE,20.582334047354824,0.29034158431925405,FALSE,0,FALSE
S30D_T1,7.0975416336241075,FALSE,0.2877168278930021,FALSE,20.88017016432772,0.007494532653641528,FALSE,0,FALSE
S30D_T2,6.383822363203806,FALSE,0.08275534581042698,FALSE,20.865141962922717,0.007533668751360523,FALSE,0,FALSE
S30E_T1,12.331482950039652,FALSE,3.536544669207115,FALSE,21.0492642768302,0.17658864515612294,FALSE,0,FALSE
S30E_T2,7.375099127676448,FALSE,0.7401238052189969,FALSE,20.865122189433727,0.007553442240350705,FALSE,0,FALSE
S31D_T1,6.859635210150675,FALSE,1.8354097617313512,FALSE,20.73892431577871,0.13375131589536693,FALSE,0,FALSE
S31D_T2,13.877874702616971,FALSE,5.2435880432388,FALSE,21.158077715669066,0.28540208399498823,FALSE,0,FALSE
S31E_T1,16.455194290245835,FALSE,7.808104080824266,FALSE,21.467621967045346,0.5949463353712687,FALSE,0,FALSE
S31E_T2,14.195083267248215,FALSE,3.6070577417909355,FALSE,21.518932043276674,0.6462564116025966,FALSE,0,FALSE
S32D_T1,7.137192704203013,FALSE,1.2828078915676924,FALSE,20.857568747193376,0.01510688448070141,FALSE,0,FALSE
S32D_T2,5.273592386994449,FALSE,3.0068876895699717,FALSE,20.65403546815563,0.2186401635184474,FALSE,0,FALSE
S32E_T1,4.877081681205393,FALSE,1.3301461839201985,FALSE,20.680030661075,0.19264497059907626,FALSE,0,FALSE
S32E_T2,7.9302141157811255,FALSE,4.4125790315317674,FALSE,20.705565738116412,0.16710989355766515,FALSE,0,FALSE
S33D_T1,7.8509119746233145,FALSE,1.8816983145870938,FALSE,20.917069728262735,0.04439409658865756,FALSE,0,FALSE
S33D_T2,5.35289452815226,FALSE,1.6686834324242892,FALSE,20.75531874471416,0.11735688695991797,FALSE,0,FALSE
S33E_T1,4.004758128469469,FALSE,0.7865868507346857,FALSE,20.771528962788363,0.10114666888571477,FALSE,0,FALSE
