"MB_pct","ALB_pct","CKM_pct","HBB_pct","HBA1_pct","sample","blood_pct","muscle_pct","B_M_ratio"
13.3612728843946,4.91937774379982,7.21508735757307,22.3497655520782,20.2848415608536,"S16D_T1",47.5539848567316,20.5763602419676,2.31109799291617
17.6117165376501,6.11517935335073,13.9752232155242,15.9973091883655,16.4702163916913,"S16D_T2",38.5827049334075,31.5869397531743,1.22147651006711
18.0750151361075,5.30314123332965,9.51496079806414,11.6805522341827,15.5513337774812,"S16E_T1",32.5350272449935,27.5899759341716,1.17923362175525
25.0858039195205,4.18096731992008,14.979808626228,8.55306457446508,9.93875660049574,"S16E_T2",22.6727884948809,40.0656125457485,0.565891472868217
16.4714177309443,1.39557830229456,10.6315514445186,6.7982033180443,4.68686704525962,"S17D_T1",12.8806486655985,27.102969175463,0.47524861878453
24.5877585237093,4.40456969237669,12.6830380298558,12.9129954836746,12.2938792618546,"S17D_T2",29.611444437906,37.270796553565,0.794494542002848
25.2645977359328,4.01556520306216,12.5151782162104,14.8408597296506,15.1587586415597,"S17E_T1",34.0151835742724,37.7797759521432,0.900354295837024
28.1498813543558,3.2493998847312,16.5771523531207,11.4510937114324,8.42758793633493,"S17E_T2",23.1280815324985,44.7270337074765,0.517094017094017
5.93001579237316,2.15293566984248,8.85725288733443,21.1516486861718,17.2045999581272,"S18D_T1",40.5091843141415,14.7872686797076,2.73946360153257
7.97298611602694,1.3460098233901,8.21551040852966,7.1847821653931,6.30563160507074,"S18D_T2",14.8364235938539,16.1884965245566,0.916479400749064
4.22818808905373,1.23221481452423,8.25503388815251,17.1140946461698,6.72483248449497,"S18E_T1",25.071141945189,12.4832219772062,2.00838709677419
12.481422568654,2.0523144492082,11.2528261636858,7.2040425564043,4.66308180976557,"S18E_T2",13.9194388153781,23.7342487323397,0.586470588235294
8.26211254230905,2.31133241837804,7.9017711853236,15.3659850085935,11.7368327703829,"S20D_T1",29.4141501973544,16.1638837276327,1.81974522292994
4.25981045990597,2.49354758628642,4.84856475111249,18.3899134488624,8.76204915736757,"S20D_T2",29.6455101925164,9.10837521101846,3.25475285171103
8.94456992324798,1.93343323668461,9.56951804015613,8.67115512210066,8.20244403441954,"S20E_T1",18.8070323932048,18.5140879634041,1.01582278481013
8.85229108340277,2.67883056968332,12.0634162803234,8.44728430180918,6.53796661715368,"S20E_T2",17.6640814886462,20.9157073637262,0.844536652835408
7.17818040055088,1.39245905514446,6.47655374485794,7.63693629081166,6.50353938546152,"S21D_T1",15.5329347314176,13.6547341454088,1.13754940711462
9.67625470632502,2.15981930987596,7.56267006057485,13.8373744776457,10.6669975090204,"S21D_T2",26.6641912965421,17.2389247668999,1.54674329501916
6.35227349430993,1.22315053454266,9.5284102414649,4.76420512073245,3.16600014051511,"S21E_T1",9.15335579579022,15.8806837357748,0.576382978723404
9.74586241268516,1.05160521474262,10.8715243326913,3.37698576001857,2.92375872380555,"S21E_T2",7.35234969856674,20.6173867453765,0.356609195402299
10.0747949443305,3.25949248198929,9.37440813001879,7.43487541346318,7.73119291182584,"S23D_T1",18.4255608072783,19.4492030743493,0.947368421052632
17.7662096941085,3.28890041050106,14.1699354134672,11.0654593250503,8.45278142885787,"S23D_T2",22.8071411644092,31.9361451075757,0.714148219441771
11.8831147390854,2.16895686499812,10.0948790259221,5.12243004286789,3.63415644933195,"S23E_T1",10.925543357198,21.9779937650075,0.497112860892388
7.08923122087533,4.88912497991402,7.78767764657733,15.4705883292994,8.73058032127503,"S23E_T2",29.0902936304884,14.8769088674527,1.95539906103286
10.4984889939449,1.41269990148936,13.111016209028,6.33779750325706,4.34453599841591,"S24D_T1",12.0950334031623,23.6095052029729,0.512295081967213
9.86801537603491,4.1618420286195,11.1244205167502,15.6003638305486,13.1399037633144,"S24D_T2",32.9021096224824,20.9924358927851,1.56733167082294
24.8568194431287,2.95502810025766,12.5056048130026,8.52233809478699,5.95946105903583,"S24E_T1",17.4368272540805,37.3624242561314,0.466694214876033
8.28427291315962,2.94146430308663,7.66386480953093,12.9555809875404,11.1673458653165,"S24E_T2",27.0643911559435,15.9481377226906,1.69702517162471
21.7191575704196,2.38322283192658,12.6784244930774,9.97690366227402,7.24863510047255,"S25D_T1",19.6087615946732,34.397582063497,0.570062208398134
12.026044379658,4.27786696626673,4.12508600318577,17.8753726804717,18.0499794954213,"S25D_T2",40.2032191421597,16.1511303828438,2.48918918918919
10.0124330262665,2.70906971671656,4.90098073057491,17.1684662402348,13.7708538319221,"S25E_T1",33.6483897888735,14.9134137568414,2.25625
23.0959620261552,3.67950375416688,9.62331751089798,8.03830050910302,6.1891140070089,"S25E_T2",17.9069182702788,32.7192795370531,0.547289504036909
10.7203323488852,2.59810407514159,12.5701151855556,10.7203323488852,7.94565809387962,"S26D_T1",21.2640945179064,23.2904475344408,0.912996389891697
12.5644152044873,2.19966249189042,13.5254327980317,9.14746376077406,11.603397610943,"S26D_T2",22.9505238636075,26.089848002519,0.879672578444748
7.64460186896036,2.37308731003272,7.8257535720163,17.9702489431485,10.2169560523546,"S26E_T1",30.5602923055359,15.4703554409767,1.97540983606557
11.7089625062888,2.49602345900189,10.9220698647371,11.8348653289371,7.1764608909512,"S26E_T2",21.5073496788902,22.6310323710259,0.950347705146036
28.7250855227329,3.60673719567947,14.5557608254207,5.76433891095201,4.79824859068073,"S27D_T1",14.1693246973122,43.2808463481537,0.327380952380952
14.6086462231726,1.8105396648932,13.0933877053436,4.3126588584366,2.96446730539381,"S27D_T2",9.08766582872361,27.7020339285162,0.32805049088359
